,authorName,count,reputation
8033,viki.veg,45,2664.2511242236938
7394,taministy,45,2585.1250641512315
5556,nikolina,45,2783.42685548204
111,adigun-anjola,45,2445.062004757697
3295,htinlinaung,45,2466.7321143357094
1732,daiky69,45,2639.624658845069
5795,outrayjust,44,2578.7328805442403
4828,mariska.lubis,44,2447.2916269886846
3298,hubbi,44,2494.727195709369
4752,mamamyanmar,44,2421.1184702042656
71,ackhoo,44,2571.06146258025
1303,carlossoublette,44,2573.0323195499136
4221,klen.civil,44,2619.8887026976518
5453,nattarinee,43,2339.2213762177216
6578,safran,43,2605.646535430598
7147,steemit-virus,43,2402.2523068538103
7281,subkiusman,43,2472.6787932273387
7572,thegamechasers,43,2624.343538433507
1244,cabbagepatch,43,2634.4260937920303
8217,worawan,43,2347.0348363029034
6337,revelim,43,2549.245196822848
4826,mariobros,43,2412.1738305806193
6606,sakhone,43,2564.9044263597207
2922,gloglo,43,2659.465493196042
3269,honeydue,42,2428.6237900257884
142,affiedalfayed,42,2388.641155806634
2091,doyanphotography,42,2339.4376464180914
288,alfarisi,42,2696.7631527411304
1468,cikxaijen,42,2437.1967822498045
2228,edith4angelseu,42,2425.9573518680068
7755,tojukaka,42,2705.2765198220523
5479,nehashetty,42,2427.1541287991977
7294,sulaimon,42,2229.0809744700014
2194,e-bass,42,2274.3946460576262
1309,carolineschell,42,2383.56868072027
5350,myaceh,41,2068.904234185038
5328,mushthafakamal,41,2227.2099763677033
3259,holuwa-seun,41,2193.783363676871
5846,paphatchaya,41,2121.2102040944083
3962,juliusfatai,41,2318.5297727936695
6654,santiagodochile,41,2217.408749930486
166,agungpriambodo,41,2262.9929806358687
4680,lyxng,41,2457.103424511297
3607,jamhuery,41,2536.356135937899
1602,creativity101,41,2336.3139372512255
5598,noopu,41,2466.9260109665634
8389,zakir43,41,2402.9346569241175
3381,ilbarone623,40,2220.047790706424
608,arkan18,40,2137.5551890146403
6580,safwaninisam,40,2236.950640778473
198,aizulkamal,40,2349.817878767525
5767,orcheva,40,2444.5132668843075
176,ahmadredha,40,2316.053913736324
2855,gelatofresco,40,2183.9863353600167
8007,versusvii,40,2218.3863724919843
4585,lore1985,40,2244.9035448947348
4449,leticiachiantia,40,2188.479199139552
367,ambmicheal,39,2289.82798457307
4963,mcmonkey,39,2053.351217374159
1271,camzy,39,2221.279912470997
5576,noble-noah,39,2118.3245555843287
7658,thihakoko,39,2100.098308819152
167,agusdiansyah,39,2149.157489177299
2492,fahmidamti,39,2440.792254082156
2772,g-mor,39,2184.873810018251
5360,myheartisgreen,39,2153.3693325188706
8116,walkinharmony,39,2285.046451494515
2428,eurogee,39,2351.850765597011
1533,coloringiship,38,2163.3584375669516
7222,steve1122,38,2169.2589166029084
3856,johnquake,38,2298.7037263654397
6182,rachelsvparry,38,2459.3225021820526
3271,honeysara,38,2037.8043841871463
3151,havok777,38,2500.1695437825815
4345,ladyrebecca,38,2278.7144231676143
4190,king-crypto,38,2132.302457993217
4740,malila,38,1992.7166334917763
3062,hadebaryor,38,2145.5603754375925
7721,tinmyoaung,38,2150.998856644191
6878,simgirl,37,2138.7047938100113
161,agoesdeuge,37,2051.6614122287
