,authorName,count,reputation
1226,ladaural,27,1528.938621101354
1007,jc21.ramos,26,1386.8287504810203
1316,luisucv34,26,1794.0841679734158
1703,psicomar,26,1385.1019192681476
1010,jeadeg,26,1385.3043165659415
309,carlagonz,26,1439.9205385195341
1513,mpandrew,25,1312.7839578862893
281,breili,25,1369.1487607147735
83,alexnavarro,25,1311.9539989285392
1943,sulemna,25,1318.0766058677937
620,elguille,25,1339.4242057455979
461,dalisett,25,1273.0665723267261
67,aleli,25,1331.802761030595
1741,raynizm,25,1339.077947258518
1334,macondo,25,1322.538118187003
1258,leveuf,25,1386.4226993472091
0,aarauz,25,1623.6601958611705
960,isabelpena,25,1316.99910852942
159,angelovich,25,1358.656806046572
1439,medinowski,25,1337.7365987215858
317,carlos84,24,1271.9883054289407
2186,zenkly,24,1338.3403336117424
874,hada,24,1291.3123692176184
1041,jesuszoliz,24,1282.4388580385507
434,cristo,24,1251.3990600235725
1622,osmerj,24,1407.5230706550462
1051,jhdisenos,24,1280.4162583289085
922,horty,24,1287.1462165698385
672,erkj03,24,1253.7154333067415
2135,yanethlopez,24,1282.2287631863037
1733,ramontorresps,24,1357.4369225129437
1171,kaizag,23,1246.5890751489221
1438,mdcomes,23,1404.0001033664385
758,freddbrito,23,1359.2552428641854
731,fintechresearch,23,1253.2428159515498
435,critic-on,23,1329.7927401680683
1291,lourdeshd6,23,1209.99504075442
600,edurley,23,1268.49575225165
1009,jduarte,23,1282.6511511474198
1662,peterxixonex,22,1197.2690827516922
1680,poesiaempirica,22,1187.630540247405
1181,karlin,22,1314.1670782505498
1279,liuke96player,22,1207.1388647530068
1950,sweetdreams,22,1179.8023023003773
813,genyway,22,1355.6451636985034
796,garvofe,22,1387.2691164912171
2132,yaleal,21,1078.0532827527559
1722,rahesi,21,1129.3480100553995
1054,jheygomez,21,1129.9454362096883
729,ficciones,21,1111.4367073758124
255,betamusic,21,1441.434401364491
1033,jesusbatallar,20,1089.8294504026935
2141,ycam,20,1099.617071213483
1083,jolinedumont,20,1055.8358766328665
1436,mchitman12,20,1067.175509880377
626,elinderzambrano,20,1105.5328507734328
1871,sethroot,20,1251.5018846730084
1136,juaca7777,20,1104.9804269561942
210,arturomdg,20,1202.5973403231287
1852,sdain,20,1050.4194133153317
1671,pielmorena,20,1038.8700990290617
458,dagt12,20,1060.0545323040187
1827,samic,20,1119.4314878800685
1267,lightproject,20,1225.788565573904
1227,ladyclau,19,1021.8443352565399
2105,wilbor8,19,987.6529025462435
418,cosmicboy123,19,982.3266565315497
743,francis228,19,992.9975050253872
810,genesisojeda,19,998.1775303820388
989,jasst,19,982.1778882884563
944,imloo,19,976.3147849277468
1493,mjcarvajalp,19,1033.0082135813336
1397,mariita,19,992.9191655426907
1832,sandrag89,19,1030.309890634736
1962,tamymayz,19,953.2955257958772
56,alej,18,905.6406100528144
585,dwas,18,956.8387831148901
616,elfictron,18,957.1827219094994
373,chicosonico,18,1010.9113276430819
1358,mandolincarls,18,973.5893535331686
1975,th2017,18,962.3332925398581
974,j3cesar,18,951.4532002435146
134,andreinacepeda,18,942.7590218630519
1936,stefannif,18,931.1313389498738
1883,simnrodrguez,18,1140.0388819192765
1399,marinagarra,18,949.5078208001785
1497,moises-moran,18,1029.024523103631
1383,mariacherries,18,980.630637878765
1018,jeilinespinel,18,920.53348391395
1471,miguel-juepincho,17,903.5436084941781
1643,patry,17,920.3615377093987
2021,unatalmaria,17,951.5532668886403
1658,pepiflowers,17,895.453348853888
1217,kixkira,17,883.624250126672
1522,muro-luis08,17,880.7023742425897
876,hall-e324,17,1009.0466958075361
526,deverons,17,880.1333540982337
1160,juliolovera,17,884.7018351169813
678,estaterrestre,17,1018.8910108397554
1186,katari,17,974.1905393448004
1546,neko.laly,17,864.4359775383557
2017,tutorialtest,17,835.1326224261027
584,dulcinea,17,1029.2675810567025
192,argenisboom,17,944.9922301945455
98,altdelay,17,863.3262825453803
1937,stefanycaldera,17,893.7142699364882
1088,jorgebit,17,883.0476705671532
738,fonty,17,869.7607235024514
1729,ralber,16,843.0833686728629
1430,maurocostarica,16,922.2149892496166
1336,maeugenia,16,791.615845284274
816,gerardo3008,16,831.3202343566118
1799,rosicreative,16,849.870279237173
68,alemars16,16,870.1622848935169
353,ceparl,16,870.8962131132132
360,cesinfenianos,16,824.2040949674599
995,javiergg,16,865.2243841138936
450,curivitas,16,865.9168339455614
448,curiosidades,16,849.0981326023793
916,hisparadio,16,897.2476958593006
2197,zullyscott,16,858.3853283846474
170,aniusicktg,16,845.2203471784087
325,carlossoublette,16,935.6858668891405
1468,middlechild,16,838.2323065581477
1689,portilloart,16,826.1058001137787
1635,pamfo,16,822.4700321135856
1450,mendezand,16,1020.0527553137772
2128,xioran,16,816.1313156415476
844,gorish,15,940.3545828691165
2068,vicokiwi,15,772.0436863813775
140,andresitorresm,15,792.7561409389739
2040,valki,15,771.9303803330666
792,galberto,15,862.0608407915915
327,carmenl,15,749.1486725467535
697,fabigamboa93,15,784.1728629355199
1426,matutesantiago93,15,789.2764828361537
1389,marianaceleste,15,741.5167570020548
1381,mariacaffrey,15,812.2159022639207
901,hengary,15,800.5228349819581
1873,sgnsteems,15,923.0994281249311
1691,pravusdie,15,982.8040502039825
896,hegaby,15,764.1152203172842
1976,thatmemeguy,15,828.0425508162779
1743,rdelgadop,15,803.5859157858054
775,gabosh,15,957.7986112757025
778,gabrielafranco,15,775.6012790750184
1558,neuerko,15,799.2935397547276
1752,renijra,14,716.7819462997968
528,df5495,14,750.5476460739429
1952,syberiacoin,14,748.7262085256184
1090,jorgegp,14,767.5027805868355
536,diegoaraujo,14,350.0
652,enfocate,14,730.7059078073195
721,fernanvalentina,14,698.8768001485905
785,gabrielmendez,14,690.0611389043544
1813,rubo,14,702.2784747294011
790,gabystories,14,705.1497278338749
804,gemamoreno,14,738.5818311897657
1068,jmromero,14,776.471791078613
1748,reimerlin,14,702.1874497187047
204,arteadictorals,14,772.7289710991124
1714,quehacer,14,705.2159163874384
74,alexaaams,14,728.0228985828369
1499,moissrams,14,728.5192891216449
2147,yenipaola,14,746.6710038919039
2134,yanes94,14,806.2369531117299
245,baurk,14,713.415337516844
1453,menoslobos,14,725.2418836774831
15,adamsays,14,756.2024042534573
1306,luisaquintero89,14,738.3234732932985
1717,rach,14,770.0729369234391
300,caminito,13,849.3118013035
1120,joseplaza,13,663.6502219137515
760,freecreative,13,665.6466617437706
1672,pigajose,13,629.6611750541983
1746,reig3790,13,658.201121557336
1434,mballesteros,13,653.1310172488279
171,annyguitar,13,675.0969556277217
73,alevale1010,13,742.0140573957034
927,hugobohor,13,712.4355803792462
930,hykert,13,838.0628390216344
1773,rivendels,13,728.9080341417434
1843,sary,13,657.1071693217767
1481,milalvis,13,661.9881594921536
331,carolinaidrogo,13,649.9074424003359
1955,tafio,13,668.4001320230639
1607,orgaescola,13,683.1539743770873
336,caspell,13,682.5748854222884
1295,lrsm13,13,643.140047398021
838,gmaktub,13,672.9125560071392
339,catherinegairard,13,791.8684356020974
481,danny23,13,657.5487252171553
1824,salorojas,13,634.0567959803726
330,carolacarmona,13,637.3165385688532
1380,mariaagarcia,12,602.2479608871247
1044,jfernandez,12,586.4630081148755
390,ciscocz,12,594.3415894951036
391,citla2099,12,581.8165091468711
1114,joseloboa,12,603.350170624318
175,anto10,12,547.6912751214885
155,angelimrdbp,12,618.954670888174
1338,magdasierra,12,616.6335585451329
498,davidleplaid,12,626.3556972512661
749,franj26,12,596.5597885705505
1780,robinsonlgil,12,617.068151257236
750,frankches,12,710.7754821599574
1745,regulogomez,12,607.9717224308204
209,arturoalex00,12,607.7637674565281
1368,maralcruz,12,586.4162139203565
757,frayberguevara,12,575.5286273554701
2032,valeero,12,604.5407849545254
441,cryptonetwork,12,679.949196971967
1500,mokamisschievous,12,607.1502069836811
1508,morelamendez,12,577.1988972989453
1477,migueliglesias,12,618.0182783271712
16,adamsmats,12,630.095120119939
2121,wladimircarrera,12,612.5545029397459
1405,mariu.espinoza,11,558.2800925779704
1988,thewrinttesalt,11,555.6064322488385
699,fabiyamada,11,658.9958877336561
685,eusebio,11,580.6437913470819
166,animus,11,593.3267067343893
715,felixc,11,530.1574148908427
2168,yongleantonio,11,556.1916591896999
712,fdataline77,11,559.1657740958776
439,cruzmargarita,11,539.4929405854178
693,fab.exe,11,564.9089178923718
937,ibaf04,11,547.2133861164889
1234,lanena,11,563.5416450822752
1159,juliolezama,11,565.3822831493916
