,authorName,count,reputation
1318,economyit,27,1752.0191846725736
825,chitty,27,1859.0187976947807
2427,kralizec,26,1714.7217998602712
2648,lukestokes,26,1893.972898161347
2553,lifeisawesome,25,1734.189381478167
4502,trafalgar,25,1680.279852677946
1822,heiditravels,25,1808.8045292217942
4864,zaitsevalesyaa,25,1538.7031555233755
1206,dmitriybtc,25,1584.6406342244284
4096,steemgold,24,1614.228977505052
4860,zaebars,24,1628.2720118368475
2867,meysam,24,1547.5887346981226
4402,theprophet0,24,1598.8635921413395
552,bigbear,24,1525.40634199751
1729,gridcoinman,24,1476.1342537362943
814,cherish5528,24,1502.0577909398094
4134,steemornot,23,1168.4181179010618
4603,vcelier,23,1576.9542318346428
1754,gwapology,23,1351.034033659177
2260,justtryme90,23,1618.4321012394932
2371,kingsmind,23,1430.6295785524944
4138,steempower,23,1686.685395775854
1716,graviton,23,1424.708327556961
2774,marketingmonk,23,1559.5657438871858
372,art-trail,22,1298.5365974175575
2047,jaki01,22,1514.0411220907013
4543,twinner,22,1482.6682232826356
3779,samupaha,22,1468.6672410274923
1965,infinitor,21,1422.1662893197254
4451,timoshey,21,1138.6783150052208
4824,yoshiko,21,1357.704198479211
4345,the-alien,20,1461.0666616432081
1457,faddat,20,1321.5219237884316
4668,voteinterestpool,20,1174.640727589041
886,cnstlf60,20,1252.3874377234965
4003,sologimi,20,812.1223185282423
4532,tryto,20,977.2707248648283
1055,dana-edwards,20,1474.7119359886728
3875,shadowspub,20,1322.7879431744702
695,buildteam,19,1200.533514281167
4362,thecryptofiend,19,1417.3127290689374
4100,steemigonzales,19,899.0721095848462
4226,surpassinggoogle,18,1247.421939448154
2127,jesta,18,1274.992724650461
2616,lordvader,18,1248.3231839897971
3728,ruthofisrael,18,1126.8137156269686
881,cm-steem,18,1204.9802004370918
2572,lino,18,963.3398340562529
4337,tftproject,18,1265.6644147902691
2343,kevinwong,18,1350.1803208736596
334,arcange,17,1173.580819233219
447,baerdric,17,1109.6639598236065
4039,sportsncoffee,17,1213.736403913821
2462,kus-knee,17,1225.6140319598037
3679,rok-sivante,17,1236.983572078097
3614,richardcrill,17,1142.8993334860659
994,cryptohustlin,17,1070.0590027845776
2473,l0k1,17,1186.452691088699
2435,krishtopa,17,1141.713352973179
1916,iamstevechang,17,1071.1136601528485
3006,mrwang,17,1174.770258992794
1314,ebryans,17,1130.7503703533625
3677,roelandp,17,1216.7219644981542
1780,haphazard-hstead,16,1052.0705237398297
8,aashishkandel,16,914.5750150903095
2574,liondani,16,1090.7311805116046
114,aksinya,16,1100.8547315586197
1739,gtk610,16,1043.5003240843744
4192,stranger27,16,961.1120839065161
3029,musa.mir,16,740.2688002295515
4584,v4vapid,16,1116.5144091388354
3634,rishavraaz,16,400.0
1390,engineercampus,16,1025.937955988021
4091,steemfest,16,1063.5746485047096
1707,gotoperson,16,1084.350987266664
3638,riskdebonair,15,994.5352891144709
868,clayboyn,15,996.5763896139096
466,barrycooper,15,1011.766703854984
2300,katecloud,15,1014.0669524881291
4174,stephenkendal,15,1104.0856791068936
1128,deepapoudel,14,780.2182110372783
4103,steemislove,14,556.8290123839256
2162,jlufer,14,1021.642945284216
3705,royalmacro,14,966.880372631267
1945,imamaii,14,774.3931672383911
224,anahilarski,14,988.1833927709645
3201,norbu,14,982.6675063348079
3191,noganoo,14,350.0
2973,moon32walker,14,988.0472935767713
3268,opheliafu,14,1047.436099388019
707,busy.org,14,939.6209606293725
3287,ozchartart,14,1064.4029257539044
1632,generikat,14,938.600835159169
142,alexbeyman,14,1033.5930926036817
1048,damarth,13,811.9467219107753
2564,lily-da-vine,13,943.7724090214144
3232,ogochukwu,13,853.4894931992775
1876,homeartpictures,13,940.0264539830448
1612,gardenlady,13,854.9099490409399
2556,lighteye,13,829.0226410419643
3364,philip.willemse,13,688.6999774227436
990,cryptogee,13,941.7513637880652
3523,rajag234,13,695.8343885897913
3568,rebeccaryan,13,883.2875190303758
3577,reddust,13,905.390575753346
3590,rendonjose00,13,466.1416174188398
3617,richman,13,916.4106341079462
500,beers,13,867.4395967333701
2014,isteemit,13,841.2388909676883
0,a-condor,13,796.7340953784395
4176,sterlinluxan,13,882.919503151601
4155,steemswede,12,838.4217409195714
3695,rossenpavlov,12,827.6581612892556
4084,steemcleaners,12,913.731780552617
4203,succ33d11,12,447.61610121766813
3973,slowwalker,12,877.4482005606354
1910,iamkorearaper,12,716.301966969799
1963,inertia,12,847.8469749758947
4273,tangmo,12,799.8851829269279
1120,decentralizd,12,746.4837257545576
4276,tanyabtc,12,773.1991960393151
1113,dean-mno,12,722.4692313884327
3213,nulls,12,647.1425802301244
4190,storyseeker,12,784.8228326539797
502,beeskee,12,753.8112150791898
520,benjamin.still,12,793.4773591154584
981,cryptoctopus,12,877.5796817554863
2511,lebedev,12,663.6063779553251
2520,lemouth,12,826.6820801642871
3515,rahul.stan,12,737.394436736309
2624,lovekimberleigh,12,674.7486250771569
4578,uruiamme,12,628.1679385987679
3439,pressfortruth,12,850.7645301367744
3408,playfulfoodie,12,812.3794201218108
1393,englishtchrivy,12,856.0189085283288
687,bubusik,12,657.8721633349053
3995,sokoloffa,11,758.5440616671649
2384,kiwideb,11,735.6573174084347
1115,deanliu,11,801.054795884232
817,chessmasters,11,694.1728533895025
4173,stephen.king989,11,697.5475674550873
4280,tarazkp,11,766.4746167231534
1092,datageek,11,623.6453133886723
1731,gringalicious,11,815.5609289601118
4589,valentinagrv,11,598.4734872639674
18,abdullar,11,790.1304903376397
411,ausbitbank,11,793.1118730736989
440,b0y2k,11,800.9044803304146
3319,patelincho,11,740.4074092353997
898,cognoscere,11,749.9414760658088
1786,harbinger50,11,643.3416697028761
3296,paketkita.net,11,500.36912051864977
989,cryptofunk,11,688.0117632440266
2497,lastminuteman,11,675.7903207475745
4140,steempowertwins,11,692.2548057607742
4358,thebluepanda,11,726.7015023940465
4107,steemitblog,11,776.9187252775132
922,contentjunkie,11,772.3389605065103
4607,vegascomic,11,727.2277697639765
3399,pitterpatter,11,684.2642164812879
375,artguru,10,662.7632220119974
56,adelja,10,682.3556487882472
